"year","race_ethnicity","opioid_type","std_rate","var"
2018,"nhw","unspec_op",0,0
1999,"other","unspec_op",0,0
2000,"other","unspec_op",0,0
2001,"other","unspec_op",0,0
2002,"other","unspec_op",0,0
2003,"other","unspec_op",0,0
2004,"other","unspec_op",0,0
2005,"other","unspec_op",0,0
2006,"other","unspec_op",0,0
2007,"other","unspec_op",0,0
2008,"other","unspec_op",0,0
2009,"other","unspec_op",0,0
2010,"other","unspec_op",0,0
2011,"other","unspec_op",0,0
2012,"other","unspec_op",0,0
2013,"other","unspec_op",0,0
2014,"other","unspec_op",0,0
2015,"other","unspec_op",0,0
2016,"other","unspec_op",0,0
2017,"other","unspec_op",0,0
2018,"other","unspec_op",0,0
1999,"total","unspec_op",0,0
2000,"total","unspec_op",0,0
2001,"total","unspec_op",0,0
2002,"total","unspec_op",0,0
2003,"total","unspec_op",0,0
2004,"total","unspec_op",0,0
2005,"total","unspec_op",0,0
2006,"total","unspec_op",0,0
2007,"total","unspec_op",0,0
2008,"total","unspec_op",0,0
2009,"total","unspec_op",0,0
2010,"total","unspec_op",0,0
2011,"total","unspec_op",0,0
2012,"total","unspec_op",0,0
2013,"total","unspec_op",0,0
2014,"total","unspec_op",0,0
2015,"total","unspec_op",0,0
2016,"total","unspec_op",0,0
2017,"total","unspec_op",0,0
2018,"total","unspec_op",0,0
1999,"white","unspec_op",0,0
2000,"white","unspec_op",0,0
2001,"white","unspec_op",0,0
2002,"white","unspec_op",0,0
2003,"white","unspec_op",0,0
2004,"white","unspec_op",0,0
2005,"white","unspec_op",0,0
2006,"white","unspec_op",0,0
2007,"white","unspec_op",0,0
2008,"white","unspec_op",0,0
2009,"white","unspec_op",0,0
2010,"white","unspec_op",0,0
2011,"white","unspec_op",0,0
2012,"white","unspec_op",0,0
2013,"white","unspec_op",0,0
2014,"white","unspec_op",0,0
2015,"white","unspec_op",0,0
2016,"white","unspec_op",0,0
2017,"white","unspec_op",0,0
2018,"white","unspec_op",0,0
1999,"all_hispanic","nonh_nonm",2.74430206812307,0.0100192830032299
2000,"all_hispanic","nonh_nonm",2.00194368938047,0.0067275331872322
2001,"all_hispanic","nonh_nonm",1.90722801531252,0.00642480197029241
2002,"all_hispanic","nonh_nonm",2.25028989906508,0.00718749814933797
2003,"all_hispanic","nonh_nonm",2.22873776138572,0.00673370686915306
2004,"all_hispanic","nonh_nonm",1.89090209529647,0.00576885093635792
2005,"all_hispanic","nonh_nonm",2.00240763759244,0.00565076739172075
2006,"all_hispanic","nonh_nonm",2.21574525070396,0.00599864901279508
2007,"all_hispanic","nonh_nonm",2.10923100596482,0.0053867247862242
2008,"all_hispanic","nonh_nonm",2.17461203484806,0.00535774555779928
2009,"all_hispanic","nonh_nonm",2.11146423924688,0.00502994447241235
2010,"all_hispanic","nonh_nonm",1.80842917620568,0.00404200489435561
2011,"all_hispanic","nonh_nonm",2.10937744543909,0.00454483319225646
2012,"all_hispanic","nonh_nonm",2.06065273395698,0.00441207396839417
2013,"all_hispanic","nonh_nonm",2.18668402298778,0.00455117973564465
2014,"all_hispanic","nonh_nonm",2.21369658886099,0.00445797517062824
2015,"all_hispanic","nonh_nonm",2.58135887643958,0.00497157226855823
2016,"all_hispanic","nonh_nonm",4.22286062817747,0.00777303128141411
2017,"all_hispanic","nonh_nonm",5.19559400522721,0.00932681890324862
2018,"all_hispanic","nonh_nonm",5.87998637384416,0.0103119664276045
1999,"black","nonh_nonm",2.68370485287192,0.00809824901005376
2000,"black","nonh_nonm",2.57157968936584,0.00759113703900579
2001,"black","nonh_nonm",2.48148069388772,0.0071921400932739
2002,"black","nonh_nonm",2.53385697066789,0.0072161311155392
2003,"black","nonh_nonm",2.42786899239594,0.00679284839542363
2004,"black","nonh_nonm",2.11952760299175,0.00582381384302912
2005,"black","nonh_nonm",2.20318952873951,0.00595579053489426
2006,"black","nonh_nonm",2.92360274651557,0.00774469531133878
2007,"black","nonh_nonm",2.18265567462953,0.00564967716883974
2008,"black","nonh_nonm",2.19801032250732,0.00561412985508634
2009,"black","nonh_nonm",2.24988723037406,0.00570846920993927
2010,"black","nonh_nonm",2.18123246150305,0.00536622253442241
2011,"black","nonh_nonm",2.35198872306067,0.00572475221100928
2012,"black","nonh_nonm",2.42215431292647,0.00581209367317506
2013,"black","nonh_nonm",2.45358985176449,0.0058123934928383
2014,"black","nonh_nonm",3.1688000343525,0.00748098050545801
2015,"black","nonh_nonm",4.05640780050224,0.00949095819542566
2016,"black","nonh_nonm",7.61348833531794,0.0173927675523665
2017,"black","nonh_nonm",10.5116233875984,0.0238667364769843
2018,"black","nonh_nonm",12.1221011010219,0.027175438025784
1999,"nh_american_indian","nonh_nonm",2.30944961293023,0.105638352382706
2000,"nh_american_indian","nonh_nonm",2.02117531137165,0.0875891677625575
2001,"nh_american_indian","nonh_nonm",2.65071390095682,0.124126645013372
2002,"nh_american_indian","nonh_nonm",3.07428653619983,0.132155742842236
2003,"nh_american_indian","nonh_nonm",3.68418462250235,0.162429036545265
2004,"nh_american_indian","nonh_nonm",4.15744953756912,0.182775555656901
2005,"nh_american_indian","nonh_nonm",4.81391296429894,0.219334136745113
2006,"nh_american_indian","nonh_nonm",4.74360386621946,0.204807559831091
2007,"nh_american_indian","nonh_nonm",5.49195121741359,0.228644917020405
2008,"nh_american_indian","nonh_nonm",6.48106089786799,0.271839897571139
2009,"nh_american_indian","nonh_nonm",8.29435023908149,0.349910360939765
2010,"nh_american_indian","nonh_nonm",6.46635576666312,0.267386871489323
2011,"nh_american_indian","nonh_nonm",7.06113719199983,0.297254584637307
2012,"nh_american_indian","nonh_nonm",8.06973693924287,0.326630147938768
2013,"nh_american_indian","nonh_nonm",7.26321668128742,0.285078778219862
2014,"nh_american_indian","nonh_nonm",8.4310750187065,0.344790499065777
2015,"nh_american_indian","nonh_nonm",8.67041191102324,0.354771855041456
2016,"nh_american_indian","nonh_nonm",9.82656816233122,0.386350560756601
2017,"nh_american_indian","nonh_nonm",11.7865126989353,0.482109033898201
2018,"nh_american_indian","nonh_nonm",10.9195416154921,0.434867571789229
1999,"nhb","nonh_nonm",2.69168727770572,0.00838206342937751
2000,"nhb","nonh_nonm",2.60422777898538,0.00795379251449214
2001,"nhb","nonh_nonm",2.49366117739373,0.00749530912958325
2002,"nhb","nonh_nonm",2.5720900532655,0.00760185129563228
2003,"nhb","nonh_nonm",2.47375148462846,0.00719832632353835
2004,"nhb","nonh_nonm",2.15677668071256,0.00617111846648953
2005,"nhb","nonh_nonm",2.23140621303409,0.00628534385669497
2006,"nhb","nonh_nonm",3.02787831517645,0.00839442639067155
2007,"nhb","nonh_nonm",2.22565568194371,0.00603592145270299
2008,"nhb","nonh_nonm",2.25865622263144,0.0060590452297309
2009,"nhb","nonh_nonm",2.31976417999009,0.00618790225174863
2010,"nhb","nonh_nonm",2.27644147489726,0.00590851817993971
2011,"nhb","nonh_nonm",2.44063133784128,0.00629112529918114
2012,"nhb","nonh_nonm",2.47904644101315,0.00630331198012809
2013,"nhb","nonh_nonm",2.55837720613221,0.00643239649198871
2014,"nhb","nonh_nonm",3.27643538402918,0.00823295016320199
2015,"nhb","nonh_nonm",4.17509030624105,0.0104238912631795
2016,"nhb","nonh_nonm",7.8448934829604,0.0191406591973322
2017,"nhb","nonh_nonm",10.9228149731615,0.0265161403792582
2018,"nhb","nonh_nonm",12.5539845504852,0.0301185882055828
1999,"nhw","nonh_nonm",2.14104706376804,0.00107675313081491
2000,"nhw","nonh_nonm",2.32252822262923,0.00116789300190822
2001,"nhw","nonh_nonm",2.67874513075912,0.0013489965258091
2002,"nhw","nonh_nonm",3.29260341325035,0.00166033269484149
2003,"nhw","nonh_nonm",3.53459968932671,0.00178984010027355
2004,"nhw","nonh_nonm",3.72945081134523,0.00189050467254133
2005,"nhw","nonh_nonm",3.96987198023953,0.00201528894569847
2006,"nhw","nonh_nonm",4.76137399536056,0.00243403776126868
2007,"nhw","nonh_nonm",5.11570468028096,0.00263097180073885
2008,"nhw","nonh_nonm",5.61586632408656,0.00289669870313738
2009,"nhw","nonh_nonm",5.97678001484387,0.00309366276409276
2010,"nhw","nonh_nonm",6.57887888030925,0.00345818327590441
2011,"nhw","nonh_nonm",6.84852118969775,0.00362105471748762
2012,"nhw","nonh_nonm",6.50005563089937,0.00344043051144639
2013,"nhw","nonh_nonm",6.6109426231285,0.00349206381747518
2014,"nhw","nonh_nonm",7.6706197866133,0.0040916800277032
2015,"nhw","nonh_nonm",9.43661207269928,0.0051206599688766
2016,"nhw","nonh_nonm",13.2905985865389,0.00733212075576599
2017,"nhw","nonh_nonm",16.2763361036697,0.0090432436675482
2018,"nhw","nonh_nonm",16.0898225606176,0.00899444254449873
1999,"other","nonh_nonm",0.587624287494268,0.00420816986813333
2000,"other","nonh_nonm",0.531278710626097,0.00342642932756069
2001,"other","nonh_nonm",0.563945891838304,0.00365813694685665
2002,"other","nonh_nonm",0.790995739677434,0.00525318234550265
2003,"other","nonh_nonm",0.729869534701377,0.00429747447551752
2004,"other","nonh_nonm",0.873358836782202,0.00510092429114739
2005,"other","nonh_nonm",1.01129469539562,0.00577256955929034
2006,"other","nonh_nonm",0.993211334712214,0.00534303215174766
2007,"other","nonh_nonm",1.00180919191688,0.00508797045213016
2008,"other","nonh_nonm",1.20621546961135,0.00595590613270049
2009,"other","nonh_nonm",1.45497192695682,0.0070647062696519
2010,"other","nonh_nonm",1.24079017445137,0.00573681429831035
2011,"other","nonh_nonm",1.32937226371552,0.00589043219712399
2012,"other","nonh_nonm",1.41491375147682,0.00614962506292924
2013,"other","nonh_nonm",1.28064658866708,0.00528217365200292
2014,"other","nonh_nonm",1.54067881413199,0.00623002241005694
2015,"other","nonh_nonm",1.51847368351637,0.00609214232677087
2016,"other","nonh_nonm",2.02162436384581,0.00762731474897218
2017,"other","nonh_nonm",2.33790723978577,0.00863412681757061
2018,"other","nonh_nonm",2.30952778127274,0.00836863094425311
1999,"total","nonh_nonm",2.19673096878306,0.000788398214333354
2000,"total","nonh_nonm",2.22926857825778,0.000790598011216582
2001,"total","nonh_nonm",2.44070623441064,0.00085576946848405
2002,"total","nonh_nonm",2.91569496123335,0.00101458587190454
2003,"total","nonh_nonm",3.06520302970402,0.00105892119566468
2004,"total","nonh_nonm",3.10139457392873,0.00106181375226717
2005,"total","nonh_nonm",3.28797783686472,0.00111473422988413
2006,"total","nonh_nonm",3.91168183174846,0.00131505533689429
2007,"total","nonh_nonm",4.03240987287206,0.00134867974232345
2008,"total","nonh_nonm",4.36897289866958,0.00145129507833296
2009,"total","nonh_nonm",4.6103138547105,0.00152287268300088
2010,"total","nonh_nonm",4.89819640179132,0.00161644549644524
2011,"total","nonh_nonm",5.13040513607615,0.00168811530694863
2012,"total","nonh_nonm",4.90150500314376,0.00160435571509985
2013,"total","nonh_nonm",4.96404907236955,0.00160976348254837
2014,"total","nonh_nonm",5.72460853793715,0.00185756134018945
2015,"total","nonh_nonm",6.94599721428941,0.00225948907699351
2016,"total","nonh_nonm",10.0225183020486,0.00326082001191215
2017,"total","nonh_nonm",12.3581190029119,0.00401374170059115
2018,"total","nonh_nonm",12.5112195150231,0.00404934850501437
1999,"white","nonh_nonm",2.23826105798389,0.000975695252518758
2000,"white","nonh_nonm",2.30224309576122,0.000996253283416313
2001,"white","nonh_nonm",2.5790593636707,0.00110801324305611
2002,"white","nonh_nonm",3.14339633694516,0.00134474656084384
2003,"white","nonh_nonm",3.35146674537109,0.0014290077267924
2004,"white","nonh_nonm",3.44246732427713,0.00146079847356752
2005,"white","nonh_nonm",3.65757632289688,0.00154260262611128
2006,"white","nonh_nonm",4.33349279029674,0.00182175453794567
2007,"white","nonh_nonm",4.60575344410629,0.00193418184416186
2008,"white","nonh_nonm",5.01951697970387,0.00210150094959495
2009,"white","nonh_nonm",5.30217457311064,0.00221383666785273
2010,"white","nonh_nonm",5.7129950347407,0.00239858941453533
2011,"white","nonh_nonm",5.97955058285386,0.00251022635049756
2012,"white","nonh_nonm",5.68189553792243,0.00238181878890022
2013,"white","nonh_nonm",5.77762175196206,0.00240627316305476
2014,"white","nonh_nonm",6.61363829108343,0.00276513540476263
2015,"white","nonh_nonm",8.06624163596907,0.00340127454377457
2016,"white","nonh_nonm",11.4118913256774,0.00485464258658738
2017,"white","nonh_nonm",13.9245675070708,0.00593389042672812
2018,"white","nonh_nonm",13.8818124956126,0.00592405303796492
